=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.05 23:07:52 =~=~=~=~=~=~=~=~=~=~=~=
üCLEARDATA
time(milli),GSR,Volt
1534.69,70,245
1535.66,71,247
1536.64,70,248
1537.62,71,250
1538.59,71,251
1539.58,71,252
1540.55,71,252
1541.52,70,251
1542.50,70,251
1543.47,71,250
1544.45,71,250
1545.42,71,251
1546.40,70,254
1547.37,71,258
1548.35,71,261
1549.33,71,264
1550.30,71,266
1551.27,71,267
1552.25,71,269
1553.22,71,270
1554.20,71,271
1555.18,71,271
1556.16,71,272
1557.14,71,274
1558.11,71,276
1559.09,71,278
1560.06,71,279
1561.04,71,280
1562.02,71,280
1563.00,70,280
1563.98,71,282
1564.96,71,283
1565.94,71,284
1566.91,71,283
1567.88,71,285
1568.87,71,285
1569.85,72,286
1570.84,71,287
1571.82,71,287
1572.79,71,288
1573.78,71,289
1574.76,71,290
1575.74,71,291
1576.71,71,290
1577.69,71,290
1578.66,71,290
1579.64,71,291
1580.62,71,294
1581.59,71,297
1582.58,71,300
1583.55,71,302
1584.52,71,304
1585.50,71,306
1586.47,71,308
1587.46,72,312
1588.44,72,317
1589.42,71,322
1590.39,72,327
1591.37,71,331
1592.36,71,334
1593.32,71,335
1594.30,71,337
1595.27,71,337
1596.25,71,338
1597.22,72,339
1598.20,72,340
1599.18,72,343
1600.16,72,346
1601.14,72,348
1602.11,72,348
1603.09,72,348
1604.06,72,348
1605.04,72,346
1606.02,72,343
1607.00,73,340
1607.98,72,339
1608.95,72,341
1609.93,71,344
1610.90,72,349
1611.88,72,355
1612.87,72,362
1613.86,72,367
1614.83,72,371
1615.81,72,374
1616.78,72,376
1617.77,72,377
1618.74,72,376
1619.72,72,374
1620.70,73,373
1621.67,73,372
1622.65,73,371
1623.62,72,370
1624.60,73,369
1625.58,73,369
1626.56,72,368
1627.53,73,368
1628.50,73,366
1629.49,73,363
1630.46,73,362
1631.44,73,359
1632.42,73,357
1633.40,73,356
1634.37,73,353
1635.36,73,352
1636.32,73,352
1637.30,73,353
1638.27,73,355
1639.25,73,359
1640.22,73,364
1641.20,73,368
1642.18,73,372
1643.15,73,375
1644.13,73,379
1645.10,73,381
1646.08,73,381
1647.06,73,380
1648.03,73,378
1649.02,73,376
1650.00,73,373
1650.98,73,370
1651.95,73,368
1652.93,73,366
1653.90,73,364
1654.88,73,363
1655.87,73,363
1656.86,73,363
1657.83,74,362
1658.81,73,360
1659.78,73,357
1660.77,73,356
1661.74,74,355
1662.72,74,356
1663.70,73,359
1664.67,73,364
1665.65,73,367
1666.62,73,371
1667.60,74,374
1668.58,74,378
1669.55,74,380
1670.53,74,381
1671.50,74,381
1672.49,74,380
1673.46,73,377
1674.44,74,376
1675.42,74,376
1676.40,74,377
1677.37,74,378
1678.36,74,379
1679.32,74,379
1680.30,74,379
1681.27,74,380
1682.25,74,378
1683.22,74,378
1684.20,74,378
1685.18,74,379
1686.15,74,379
1687.13,75,379
1688.10,74,379
1689.09,75,380
1690.06,75,382
1691.04,74,384
1692.02,74,388
1693.01,74,391
1693.99,75,392
1694.97,75,393
1695.94,75,394
1696.92,74,395
1697.90,75,395
1698.88,75,394
1699.88,75,392
1700.85,75,390
1701.83,74,387
1702.81,75,384
1703.78,75,381
1704.77,75,379
1705.74,75,378
1706.72,75,378
1707.70,75,379
1708.67,75,381
1709.65,75,383
1710.62,75,385
1711.60,75,388
1712.58,75,394
1713.55,75,399
1714.53,75,406
1715.50,75,413
1716.48,75,422
1717.46,75,431
1718.44,75,440
1719.42,75,451
1720.40,75,463
1721.38,75,477
1722.35,76,493
1723.33,76,511
1724.30,76,529
1725.29,76,549
1726.27,76,565
1727.25,76,580
1728.22,76,594
1729.20,75,607
1730.18,76,619
1731.15,76,631
1732.13,76,640
1733.10,76,649
1734.08,76,656
1735.06,76,662
1736.04,76,665
1737.02,76,664
1738.01,76,660
1738.98,76,653
1739.96,77,639
1740.94,77,622
1741.92,76,601
1742.90,77,577
1743.89,77,552
1744.86,77,526
1745.85,77,500
1746.83,77,477
1747.81,77,456
1748.78,77,438
1749.77,76,421
1750.74,77,407
1751.72,77,395
1752.70,77,386
1753.67,77,379
1754.65,77,373
1755.62,77,369
1756.58,77,367
1757.57,77,368
1758.54,77,371
1759.53,77,374
1760.50,77,377
1761.46,77,379
1762.44,77,382
1763.43,77,385
1764.40,77,387
1765.40,77,390
1766.36,77,392
1767.34,77,396
1768.31,77,399
1769.29,77,403
1770.27,77,406
1771.25,77,408
1772.22,77,411
1773.20,77,414
1774.18,77,417
1775.15,77,419
1776.13,77,423
1777.10,77,425
1778.06,77,430
1779.05,77,434
1780.03,77,436
1781.02,77,440
1781.99,77,443
1782.97,77,445
1783.95,77,447
1784.93,78,447
1785.91,77,447
1786.89,78,446
1787.86,78,445
1788.85,78,444
1789.83,78,444
1790.81,78,445
1791.78,77,445
1792.77,78,448
1793.74,77,448
1794.72,78,449
1795.70,78,449
1796.67,78,450
1797.65,78,451
1798.62,78,452
1799.58,78,451
1800.57,78,453
1801.54,78,454
1802.53,78,456
1803.50,78,457
1804.46,78,459
1805.44,78,461
1806.43,78,461
1807.40,79,463
1808.40,78,465
1809.36,78,465
1810.34,78,465
1811.31,78,464
1812.29,78,462
1813.27,78,461
1814.25,79,460
1815.22,78,458
1816.20,78,459
1817.18,78,461
1818.15,78,464
1819.13,79,468
1820.10,78,471
1821.08,78,473
1822.06,79,474
1823.05,78,478
1824.03,79,479
1825.01,79,479
1825.98,79,478
1826.96,79,478
1827.95,79,477
1828.93,79,476
1829.92,78,475
1830.88,79,473
1831.86,79,471
1832.85,79,470
1833.83,79,468
1834.81,79,465
1835.78,79,464
1836.77,79,464
1837.74,79,467
1838.72,79,470
1839.70,79,474
1840.67,79,477
1841.65,79,480
1842.62,79,481
1843.58,79,482
1844.57,79,482
1845.54,79,482
1846.51,79,483
1847.48,79,482
1848.46,79,484
1849.44,79,485
1850.43,79,487
1851.41,79,488
1852.38,79,489
1853.36,79,490
1854.34,79,491
1855.31,79,492
1856.29,80,491
1857.27,79,491
1858.25,79,490
1859.22,79,489
1860.20,79,488
1861.18,79,486
1862.15,79,485
1863.12,79,484
1864.10,79,482
1865.07,79,480
1866.06,79,482
1867.04,79,483
1868.02,79,485
1868.99,80,487
1869.97,79,488
1870.96,80,490
1871.94,79,493
1872.93,80,496
1873.90,80,499
1874.87,79,502
1875.86,79,505
1876.84,80,507
1877.82,80,508
1878.80,80,509
1879.78,80,512
1880.76,80,513
1881.74,80,513
1882.71,80,513
1883.69,80,512
1884.67,80,511
1885.64,80,512
1886.61,80,512
1887.59,80,511
1888.58,80,510
1889.56,80,510
1890.53,80,510
1891.50,80,510
1892.47,81,510
1893.45,80,510
1894.44,81,509
1895.42,80,510
1896.39,80,508
1897.38,80,504
1898.36,80,500
1899.34,80,493
1900.31,81,487
1901.29,81,482
1902.26,80,481
1903.24,80,484
1904.22,80,489
1905.19,81,494
1906.18,81,502
1907.16,80,510
1908.14,81,518
1909.11,81,525
1910.10,80,530
1911.07,80,532
1912.05,81,533
1913.02,81,532
1914.00,81,530
1914.98,81,528
1915.96,81,525
1916.96,81,524
1917.93,81,525
1918.90,81,524
1919.89,81,524
1920.87,81,523
1921.86,81,523
1922.84,81,523
1923.82,81,523
1924.80,81,524
1925.78,81,527
1926.75,81,531
1927.73,81,535
1928.70,81,539
1929.68,81,543
1930.66,81,544
1931.63,81,545
1932.61,81,545
1933.59,81,545
1934.57,82,544
1935.54,81,542
1936.51,81,540
1937.48,82,538
1938.48,81,536
1939.45,81,535
1940.43,82,536
1941.41,82,538
1942.38,82,540
1943.37,82,543
1944.34,82,544
1945.32,81,545
1946.30,81,547
1947.27,81,546
1948.25,81,545
1949.22,81,544
1950.20,82,543
1951.18,82,542
1952.16,82,542
1953.14,82,542
1954.11,82,542
1955.10,82,542
1956.06,82,542
1957.04,82,541
1958.02,81,541
1959.00,82,540
1959.98,82,539
1960.97,82,537
1961.94,82,534
1962.93,82,530
1963.90,83,525
1964.89,82,519
1965.87,82,514
1966.86,82,509
1967.84,82,507
1968.82,82,505
1969.79,82,503
1970.77,82,502
1971.74,82,501
1972.72,82,502
1973.69,82,501
1974.66,82,500
1975.64,82,498
1976.62,82,494
1977.58,82,491
1978.56,82,487
1979.53,82,486
1980.51,82,484
1981.48,82,484
1982.48,83,484
1983.45,83,484
1984.43,82,482
1985.41,82,481
1986.38,82,479
1987.37,82,476
1988.34,82,473
1989.32,82,469
1990.30,82,464
1991.27,83,461
1992.25,82,460
1993.22,83,459
1994.19,82,460
1995.17,82,459
1996.14,83,459
1997.12,83,456
1998.10,83,456
1999.09,82,455
2000.06,82,454
2001.04,82,453
2002.02,83,451
2003.00,82,449
2003.99,83,448
2004.96,83,447
2005.94,83,446
2006.93,82,446
2007.90,83,446
2008.89,83,445
2009.87,83,443
2010.86,83,443
2011.83,82,443
2012.81,83,442
2013.78,82,441
2014.76,82,440
2015.74,82,437
2016.71,83,437
2017.68,83,438
2018.66,82,441
2019.64,82,443
2020.61,83,445
2021.58,82,447
2022.56,82,448
2023.53,82,448
2024.51,83,447
2025.49,83,445
2026.46,83,445
2027.45,83,444
2028.43,82,444
2029.41,82,445
2030.38,83,446
2031.37,82,447
2032.34,83,447
2033.32,83,448
2034.30,82,448
2035.27,82,448
2036.25,83,449
2037.22,83,449
2038.18,83,449
2039.17,83,449
2040.14,82,450
2041.12,82,450
2042.10,82,449
2043.06,82,447
2044.04,82,444
2045.02,83,441
2046.00,82,439
2046.99,83,436
2047.96,83,434
2048.94,82,431
2049.93,83,431
2050.90,83,431
2051.89,83,434
2052.87,83,437
2053.86,83,439
2054.83,83,442
2055.81,83,442
2056.78,83,445
2057.76,83,446
2058.74,83,448
2059.70,82,449
2060.68,83,449
2061.66,83,448
2062.64,82,447
2063.61,82,445
2064.58,83,443
2065.56,82,441
2066.53,83,438
2067.51,82,436
2068.49,83,432
2069.46,83,430
2070.45,82,429
2071.43,82,430
2072.41,83,431
2073.38,83,432
2074.37,82,436
2075.34,83,438
2076.32,83,440
2077.30,83,441
2078.27,83,442
2079.25,83,442
2080.22,82,443
2081.18,83,443
2082.17,83,442
2083.14,83,442
2084.12,83,443
2085.09,83,443
2086.06,83,443
2087.04,83,443
2088.02,83,443
2089.00,83,442
2089.98,83,441
2090.96,83,440
2091.94,83,441
2092.93,83,442
2093.90,83,442
2094.89,83,440
2095.87,83,441
2096.86,83,441
2097.83,83,442
2098.81,83,445
2099.78,83,447
2100.76,83,450
2101.73,83,451
2102.70,83,452
2103.67,82,454
2104.65,83,454
2105.62,83,454
2106.59,83,453
2107.57,83,451
2108.54,82,450
2109.52,83,449
2110.50,83,448
2111.47,83,448
2112.46,83,447
2113.44,83,446
2114.42,83,443
2115.40,83,444
2116.38,83,444
2117.37,83,444
2118.34,83,444
2119.32,83,445
2120.30,83,445
2121.27,83,446
2122.25,83,448
2123.22,83,449
2124.18,83,451
2125.17,83,452
2126.14,83,452
2127.11,83,453
2128.09,83,453
2129.06,83,453
2130.04,83,454
2131.01,83,454
2132.00,83,453
2132.97,83,453
2133.95,83,453
2134.94,83,451
2135.92,83,450
2136.90,83,450
2137.87,83,451
2138.86,83,452
2139.83,83,454
2140.81,83,455
2141.78,83,455
2142.76,83,454
2143.74,83,452
2144.70,83,449
2145.68,83,447
2146.66,83,446
2147.64,83,447
2148.61,83,446
2149.58,83,445
2150.56,83,444
2151.53,83,444
2152.51,83,445
2153.49,83,446
2154.46,83,447
2155.45,83,448
2156.43,83,451
2157.41,83,455
2158.38,83,455
2159.37,83,456
2160.34,83,455
2161.32,83,454
2162.30,83,453
2163.27,83,451
2164.25,83,450
2165.22,83,448
2166.18,83,451
2167.17,83,452
2168.14,83,454
2169.12,83,455
2170.09,83,455
2171.06,83,455
2172.04,83,456
2173.02,83,456
2174.00,83,456
2174.99,83,455
2175.96,83,455
2176.94,83,455
2177.93,83,454
2178.90,83,452
2179.89,83,450
2180.87,83,448
2181.86,83,446
2182.83,83,444
2183.81,83,443
2184.78,83,442
2185.76,83,441
2186.74,83,441
2187.70,83,441
2188.68,83,441
2189.66,83,443
2190.64,83,445
2191.61,83,447
2192.58,83,448
2193.56,83,448
2194.53,83,449
2195.51,83,449
2196.49,83,448
2197.46,83,449
2198.45,83,448
2199.43,83,446
2200.41,83,445
2201.38,83,442
2202.37,83,441
2203.34,84,440
2204.32,83,439
2205.30,83,438
2206.27,83,437
2207.25,83,436
2208.22,83,439
2209.18,83,442
2210.17,84,446
2211.14,83,449
2212.12,83,450
2213.10,83,450
2214.06,83,450
2215.04,83,449
2216.02,83,449
2217.00,83,447
2217.98,83,445
2218.96,83,443
2219.94,83,441
2220.93,83,440
2221.90,84,440
2222.89,83,442
2223.87,83,442
2224.86,84,442
2225.83,83,441
2226.81,83,440
2227.78,83,438
2228.76,84,437
2229.73,83,436
2230.70,83,438
2231.67,83,441
2232.65,83,443
2233.62,83,444
2234.59,84,446
2235.57,83,447
2236.54,83,449
2237.52,83,450
2238.50,83,451
2239.47,83,453
2240.46,83,453
2241.44,83,453
2242.42,83,453
2243.40,84,453
2244.38,83,452
2245.37,83,451
2246.34,83,450
2247.32,83,449
2248.30,83,449
2249.27,84,447
2250.25,84,448
2251.22,83,446
2252.18,83,444
2253.17,83,443
2254.14,83,442
2255.11,83,441
2256.09,83,441
2257.06,83,443
2258.04,84,444
2259.01,83,445
2260.00,83,446
2260.97,84,446
2261.95,83,447
2262.94,84,448
2263.92,84,449
2264.90,83,450
2265.88,83,451
2266.86,83,452
2267.84,84,452
2268.82,83,453
2269.79,83,453
2270.77,84,453
2271.74,83,454
2272.71,83,454
2273.68,83,454
2274.66,83,453
2275.64,83,453
2276.61,84,454
2277.58,84,456
2278.56,83,457
2279.53,83,458
2280.51,83,458
2281.49,83,459
2282.46,83,459
2283.45,83,460
2284.43,84,460
2285.41,83,461
2286.38,83,461
2287.37,83,462
2288.34,84,463
2289.32,83,462
2290.30,83,462
2291.27,84,462
2292.25,83,461
2293.22,83,459
2294.18,83,457
2295.17,83,454
2296.14,83,450
2297.12,83,447
2298.10,83,444
2299.06,83,444
2300.04,84,448
2301.02,83,452
2302.00,83,456
2302.99,84,460
2303.96,83,461
2304.94,84,462
2305.93,83,463
2306.90,84,464
2307.89,83,465
2308.87,84,465
2309.86,84,465
2310.83,84,464
2311.81,84,463
2312.78,83,461
2313.76,83,458
2314.74,83,456
2315.70,84,454
2316.68,84,453
2317.66,83,452
2318.64,83,452
2319.61,84,452
2320.58,83,452
2321.56,84,451
2322.53,84,450
2323.51,84,449
2324.49,84,446
2325.46,83,444
2326.45,83,441
2327.43,83,438
2328.41,83,434
2329.38,83,431
2330.37,83,428
2331.34,84,425
2332.32,83,423
2333.30,83,422
2334.27,83,421
2335.25,83,419
2336.22,84,418
2337.18,84,418
2338.17,84,419
2339.14,84,421
2340.12,84,422
2341.09,83,423
2342.06,83,423
2343.04,84,424
2344.02,83,425
2345.00,83,425
2345.98,83,425
2346.96,83,425
2347.94,84,424
2348.93,84,424
2349.90,83,422
2350.89,83,421
2351.87,84,420
2352.86,84,418
2353.83,83,417
2354.81,83,417
2355.78,83,418
2356.76,84,420
2357.73,83,420
2358.70,84,422
2359.67,84,421
2360.65,83,423
2361.62,84,422
2362.59,83,420
2363.57,83,419
2364.54,84,418
2365.52,84,416
2366.50,83,414
2367.47,83,412
2368.46,83,411
2369.44,83,409
2370.42,83,410
2371.40,83,412
2372.38,83,412
2373.37,83,413
2374.34,84,413
2375.32,83,413
2376.30,83,414
2377.27,83,415
2378.25,83,416
2379.22,83,415
2380.18,84,414
2381.17,83,411
2382.14,84,410
2383.11,83,409
2384.09,83,406
2385.06,83,404
2386.04,84,402
2387.02,83,400
2388.01,84,397
2388.98,84,395
2389.97,83,393
2390.95,83,392
2391.94,83,390
2392.92,84,390
2393.90,83,393
2394.87,83,398
2395.86,83,405
2396.83,83,413
2397.81,83,423
2398.78,83,434
2399.76,83,448
2400.73,83,462
2401.70,84,477
2402.67,83,492
2403.65,84,506
2404.62,83,520
2405.58,83,536
2406.56,83,553
2407.54,83,571
2408.52,83,589
2409.50,83,606
2410.47,83,620
2411.46,84,632
2412.44,84,641
2413.42,84,647
2414.40,83,650
2415.38,84,652
2416.37,84,651
2417.34,84,648
2418.32,84,643
2419.30,84,635
2420.27,84,624
2421.25,84,610
2422.22,84,593
2423.18,84,571
2424.18,84,548
2425.16,84,523
2426.14,84,497
2427.10,84,470
2428.08,83,447
2429.06,83,427
2430.04,84,409
2431.02,84,394
2432.01,84,381
2432.98,84,370
2433.97,84,362
2434.95,84,356
2435.94,83,351
2436.92,83,349
2437.90,83,348
2438.87,84,349
2439.85,84,351
2440.82,84,353
2441.80,83,355
2442.78,83,358
2443.76,84,361
2444.73,84,363
2445.70,83,363
2446.67,84,367
2447.65,83,369
2448.62,84,370
2449.58,84,372
2450.56,83,374
2451.54,83,374
2452.52,83,376
2453.49,84,377
2454.47,83,379
2455.46,83,380
2456.44,84,380
2457.42,84,380
2458.40,84,380
2459.38,83,381
2460.37,83,385
2461.34,83,390
2462.32,83,396
2463.30,84,400
2464.27,83,403
2465.24,83,405
2466.22,83,407
2467.19,83,410
2468.18,83,412
2469.16,84,413
2470.13,83,415
2471.10,83,415
2472.07,83,416
2473.04,83,415
2474.03,84,414
2475.00,84,413
2475.98,84,411
2476.96,83,410
2477.94,83,407
2478.93,83,405
2479.90,83,404
2480.89,84,404
2481.86,83,406
2482.84,83,408
2483.82,84,409
2484.79,83,409
2485.77,83,411
2486.74,83,412
2487.70,84,411
2488.69,83,412
2489.67,83,414
2490.65,83,415
2491.62,84,415
2492.58,83,415
2493.56,83,414
2494.54,83,413
2495.52,84,412
2496.49,83,411
2497.47,84,409
2498.46,84,408
2499.44,83,407
2500.42,83,406
2501.40,83,408
2502.38,83,409
2503.36,84,412
2504.34,84,415
2505.31,83,416
2506.29,83,418
2507.26,83,418
2508.23,84,419
2509.20,83,419
2510.18,83,419
2511.18,83,419
2512.16,83,418
2513.13,83,415
2514.10,83,414
2515.07,83,413
2516.05,83,413
2517.04,83,413
2518.00,83,415
2518.98,83,415
2519.96,84,415
2520.94,83,417
2521.93,83,419
2522.90,83,420
2523.89,83,422
2524.86,83,425
2525.84,83,426
2526.82,83,427
2527.79,83,426
2528.77,83,424
2529.74,83,422
2530.71,83,419
2531.69,83,416
2532.67,83,413
2533.64,83,409
2534.61,83,404
2535.58,83,402
2536.56,83,404
2537.54,83,408
2538.52,83,413
2539.49,83,419
2540.47,83,425
2541.46,83,429
2542.44,83,432
2543.42,83,434
2544.40,83,435
2545.38,83,435
2546.36,83,434
2547.34,83,433
2548.31,83,432
2549.29,83,432
2550.27,83,431
2551.24,83,430
2552.22,83,430
2553.20,83,432
2554.18,83,433
2555.18,83,434
2556.16,83,432
2557.13,83,432
2558.11,83,431
2559.08,83,429
2560.06,83,428
2561.04,83,427
2562.01,83,426
2562.98,83,425
2563.97,83,423
2564.95,83,423
2565.94,83,423
2566.92,83,422
2567.90,83,423
2568.88,83,424
2569.85,83,425
2570.82,83,426
2571.80,83,429
2572.78,84,431
2573.76,83,432
2574.73,83,433
2575.70,83,434
2576.69,83,435
2577.66,83,434
2578.63,83,435
2579.60,83,435
2580.59,83,435
2581.57,83,436
2582.56,83,437
2583.52,83,439
2584.50,84,441
2585.47,83,442
2586.46,83,443
2587.44,83,444
2588.42,83,443
2589.40,83,443
2590.38,84,443
2591.35,83,442
2592.33,83,443
2593.30,83,444
2594.29,83,445
2595.26,84,446
2596.23,83,447
2597.21,83,449
2598.18,83,448
2599.16,84,450
2600.13,83,452
2601.10,83,454
2602.08,83,455
2603.06,83,456
2604.05,83,457
2605.02,83,458
2605.99,83,458
2606.98,83,459
2607.96,83,462
2608.94,83,464
2609.93,83,466
2610.90,84,468
2611.88,83,469
2612.86,83,470
2613.83,83,469
2614.81,84,467
2615.78,83,466
2616.75,83,464
2617.73,83,464
2618.70,83,464
2619.69,84,465
2620.66,84,466
2621.63,83,467
2622.60,83,468
2623.59,83,469
2624.57,83,469
2625.56,83,466
2626.52,83,466
2627.50,84,465
2628.47,83,463
2629.46,84,459
2630.44,83,456
2631.42,83,453
2632.40,83,451
2633.38,84,451
2634.35,83,451
2635.33,83,453
2636.30,83,454
2637.28,83,454
2638.26,84,453
2639.23,84,453
2640.21,84,453
2641.18,84,452
2642.16,83,452
2643.13,83,452
2644.10,83,450
2645.08,84,448
2646.06,83,444
2647.05,84,442
2648.02,84,441
2648.99,83,440
2649.98,84,439
2650.96,84,436
2651.94,83,436
2652.93,83,435
2653.90,84,433
2654.88,84,432
2655.86,83,430
2656.83,83,427
2657.81,83,424
2658.78,83,421
2659.75,84,419
2660.73,84,416
2661.70,83,414
2662.69,83,410
2663.66,84,406
2664.63,83,400
2665.60,83,396
2666.59,84,394
2667.57,83,393
2668.56,83,392
2669.52,83,391
2670.50,84,392
2671.47,84,391
2672.46,83,391
2673.44,83,388
2674.42,83,388
2675.40,83,387
2676.38,84,386
2677.35,83,385
2678.33,83,384
2679.30,83,383
2680.28,83,382
2681.26,84,382
2682.23,83,381
2683.21,83,381
2684.19,83,379
2685.17,83,376
2686.14,83,374
2687.11,83,372
2688.08,83,371
2689.07,83,370
2690.03,84,370
2691.01,83,371
2691.99,83,372
2692.98,84,374
2693.96,83,373
2694.94,83,371
2695.93,83,369
2696.90,83,367
2697.88,83,365
2698.86,83,363
2699.83,83,360
2700.81,83,359
2701.78,83,360
2702.75,83,361
2703.73,83,364
2704.70,83,367
2705.69,83,369
2706.66,83,370
2707.63,82,370
2708.60,83,370
2709.59,83,369
2710.57,82,367
2711.54,83,365
2712.52,83,361
2713.50,83,359
2714.47,83,356
2715.46,83,357
2716.44,83,359
2717.42,83,362
2718.40,83,365
2719.38,83,368
2720.35,83,370
2721.33,83,372
2722.30,83,374
2723.28,83,375
2724.26,83,374
2725.23,83,374
2726.21,83,375
2727.18,83,373
2728.15,82,371
2729.12,82,370
2730.10,83,369
2731.08,83,367
2732.07,83,366
2733.03,83,366
2734.02,83,365
2735.00,83,365
2735.98,83,363
2736.96,83,363
2737.94,83,362
2738.93,82,360
2739.90,83,360
2740.88,83,359
2741.86,82,358
2742.83,83,357
2743.81,83,357
2744.78,83,357
2745.75,82,357
2746.73,83,359
2747.70,83,361
2748.68,83,361
2749.66,82,361
2750.63,83,360
2751.60,83,359
2752.59,82,358
2753.58,83,359
2754.55,82,357
2755.53,83,357
2756.50,82,356
2757.49,82,358
2758.47,82,359
2759.46,83,361
2760.44,83,363
2761.42,82,364
2762.39,82,364
